Surah Number,Ayah Number,URL to Recording,Age,Country,Gender,Qiraah,Recitation Mode,Timestamp of Recording Submission,Has This Recording Been Evaluated?
11,9,www.tarteel.io/media/11_9_370325352.wav,46,PK,female,Hafs,continuous,2018-11-26 14:19:02.832121+00:00,False
24,28,www.tarteel.io/media/24_28_547164835.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 05:51:31.401670+00:00,False
2,168,www.tarteel.io/media/2_168_1244506986.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 23:53:41.042143+00:00,False
88,1,www.tarteel.io/media/88_1_2148212305.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 19:22:24.949772+00:00,False
68,2,www.tarteel.io/media/68_2_2421549057.wav,-1,N/A,N/A,N/A,continuous,2018-09-16 06:17:09.590746+00:00,False
5,11,www.tarteel.io/media/5_11_2389875193.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:09:10.426360+00:00,False
39,66,www.tarteel.io/media/39_66_3331798607.wav,36,EG,male,hafs,discrete,2018-11-26 19:43:09.244515+00:00,False
79,15,www.tarteel.io/media/79_15_1057081466.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 22:09:54.693099+00:00,False
5,76,www.tarteel.io/media/5_76_3621812518.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:56:06.668760+00:00,False
11,8,www.tarteel.io/media/11_8_4234137225.wav,19,US,male,Hafs,continuous,2018-11-28 20:02:20.519611+00:00,False
56,45,www.tarteel.io/media/56_45_4143040191.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 15:43:54.303899+00:00,False
112,2,www.tarteel.io/media/112_2_3906400665.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 16:41:53.518138+00:00,False
10,100,www.tarteel.io/media/10_100_405191521.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 11:05:18.766785+00:00,False
10,32,www.tarteel.io/media/10_32_2340424127.wav,-1,N/A,N/A,N/A,,2018-08-23 21:51:50.913060+00:00,False
92,13,www.tarteel.io/media/92_13_2859605753.wav,-1,N/A,N/A,N/A,,2018-08-30 15:41:41.854737+00:00,False
8,38,www.tarteel.io/media/8_38_1147340724.wav,-1,N/A,N/A,N/A,,2018-08-23 19:25:45.320326+00:00,False
73,11,www.tarteel.io/media/73_11_4013957954.wav,-1,N/A,N/A,N/A,continuous,2018-11-09 03:49:17.661726+00:00,False
55,35,www.tarteel.io/media/55_35_4289861334.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 19:19:30.772567+00:00,False
70,15,www.tarteel.io/media/70_15_677196315.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:16:32.857099+00:00,False
56,87,www.tarteel.io/media/56_87_650757219.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 07:07:24.787927+00:00,False
33,50,www.tarteel.io/media/33_50_315173291.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 20:21:43.329221+00:00,False
16,89,www.tarteel.io/media/16_89_3700109162.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 19:52:32.619287+00:00,False
67,28,www.tarteel.io/media/67_28_1215741399.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 06:11:16.719269+00:00,False
28,44,www.tarteel.io/media/28_44_2175792188.wav,-1,N/A,N/A,N/A,continuous,2018-12-09 14:52:18.640487+00:00,False
36,54,www.tarteel.io/media/36_54_3620950827.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 13:21:33.123106+00:00,False
38,61,www.tarteel.io/media/38_61_3342447445.wav,-1,N/A,N/A,N/A,,2018-08-07 01:33:06.816028+00:00,False
44,56,www.tarteel.io/media/44_56_4164828877.wav,-1,N/A,N/A,N/A,continuous,2018-09-09 02:13:13.720749+00:00,False
69,8,www.tarteel.io/media/69_8_557375517.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:13:28.640555+00:00,False
18,7,www.tarteel.io/media/18_7_1565577695.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:10:37.932918+00:00,False
11,40,www.tarteel.io/media/11_40_3085710373.wav,19,US,male,Hafs,continuous,2018-11-28 20:26:27.647962+00:00,False
45,10,www.tarteel.io/media/45_10_310515226.wav,-1,N/A,N/A,N/A,,2018-08-30 17:12:24.641162+00:00,False
68,11,www.tarteel.io/media/68_11_3915389121.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:10:03.806215+00:00,False
61,8,www.tarteel.io/media/61_8_3616007775.wav,-1,N/A,N/A,N/A,continuous,2018-09-30 11:18:35.061559+00:00,False
114,5,www.tarteel.io/media/114_5_4049827637.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 16:42:45.367511+00:00,False
71,27,www.tarteel.io/media/71_27_2393138211.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:25:02.699818+00:00,False
42,31,www.tarteel.io/media/42_31_1683980034.wav,26,EG,male,Hafs,discrete,2018-12-03 12:02:50.006671+00:00,False
53,28,www.tarteel.io/media/53_28_1993140752.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 07:38:19.552076+00:00,False
44,57,www.tarteel.io/media/44_57_1755014625.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 22:14:39.526957+00:00,False
5,40,www.tarteel.io/media/5_40_1370298616.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:17:27.095583+00:00,False
67,7,www.tarteel.io/media/67_7_1871795501.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 06:08:04.785211+00:00,False
36,33,www.tarteel.io/media/36_33_970042104.wav,13-18,PK,female,hafs,continuous,2018-12-23 18:17:31.325121+00:00,False
62,4,www.tarteel.io/media/62_4_2890236917.wav,-1,N/A,N/A,N/A,continuous,2018-09-28 18:30:39.897659+00:00,False
70,10,www.tarteel.io/media/70_10_609883624.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:16:40.495394+00:00,False
18,3,www.tarteel.io/media/18_3_300375267.wav,-1,N/A,N/A,N/A,discrete,2018-09-22 13:51:38.503889+00:00,False
74,31,www.tarteel.io/media/74_31_782905116.wav,-1,N/A,N/A,N/A,,2018-08-30 11:20:42.117255+00:00,False
6,126,www.tarteel.io/media/6_126_265972270.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 14:52:52.591978+00:00,False
7,17,www.tarteel.io/media/7_17_2235876853.wav,-1,N/A,N/A,N/A,continuous,2018-10-09 20:06:22.933466+00:00,False
22,30,www.tarteel.io/media/22_30_853898768.wav,-1,N/A,N/A,N/A,,2018-08-29 07:33:20.513822+00:00,False
37,114,www.tarteel.io/media/37_114_2041262285.wav,-1,N/A,N/A,N/A,discrete,2018-12-17 10:58:43.929086+00:00,False
18,36,www.tarteel.io/media/18_36_3563293757.wav,13-18,PK,female,hafs,continuous,2018-12-21 18:15:56.200360+00:00,False
1,4,www.tarteel.io/media/1_4_2684693491.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 16:43:08.415911+00:00,False
43,69,www.tarteel.io/media/43_69_441268953.wav,-1,N/A,N/A,N/A,continuous,2018-10-08 05:57:36.813474+00:00,False
67,9,www.tarteel.io/media/67_9_2871248676.wav,-1,N/A,N/A,N/A,continuous,2018-11-08 02:42:31.794924+00:00,False
69,18,www.tarteel.io/media/69_18_3114756519.wav,-1,N/A,N/A,N/A,,2018-09-04 01:03:35.326262+00:00,False
6,134,www.tarteel.io/media/6_134_2864327862.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 00:04:30.187080+00:00,False
9,48,www.tarteel.io/media/9_48_4256343365.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 03:44:35.290922+00:00,False
85,1,www.tarteel.io/media/85_1_2923218871.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:49:47.808308+00:00,False
20,56,www.tarteel.io/media/20_56_1970368541.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:39:28.607398+00:00,False
113,5,www.tarteel.io/media/113_5_2141210037.wav,-1,N/A,N/A,N/A,,2018-08-31 01:53:47.612440+00:00,False
36,32,www.tarteel.io/media/36_32_2827824592.wav,13-18,PK,female,hafs,continuous,2018-12-23 18:17:21.483595+00:00,False
4,7,www.tarteel.io/media/4_7_3697102298.wav,19,TJ,male,notsure,discrete,2018-11-27 14:52:27.006660+00:00,False
114,4,www.tarteel.io/media/114_4_2607706679.wav,13,PK,male,notsure,continuous,2018-11-25 04:16:40.471837+00:00,False
23,8,www.tarteel.io/media/23_8_887159217.wav,13-18,BD,male,Hafs,continuous,2018-11-24 00:38:48.198668+00:00,False
39,2,www.tarteel.io/media/39_2_3522560748.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 00:51:47.172238+00:00,False
49,8,www.tarteel.io/media/49_8_3679939705.wav,-1,N/A,N/A,N/A,continuous,2018-09-29 12:40:53.696979+00:00,False
3,63,www.tarteel.io/media/3_63_82381222.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 00:33:10.008421+00:00,False
15,76,www.tarteel.io/media/15_76_1677288629.wav,-1,N/A,N/A,N/A,,2018-09-02 18:29:23.125375+00:00,False
36,10,www.tarteel.io/media/36_10_1039118304.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 17:18:39.307529+00:00,False
2,211,www.tarteel.io/media/2_211_3004640691.wav,-1,N/A,N/A,N/A,discrete,2018-11-26 02:22:16.968504+00:00,False
16,93,www.tarteel.io/media/16_93_2231355329.wav,-1,N/A,N/A,N/A,continuous,2018-10-02 05:11:26.100955+00:00,False
58,13,www.tarteel.io/media/58_13_3811639901.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 07:24:14.251604+00:00,False
7,130,www.tarteel.io/media/7_130_3417320031.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 12:26:19.972483+00:00,False
40,38,www.tarteel.io/media/40_38_3131046483.wav,-1,N/A,N/A,N/A,,2018-08-22 19:32:19.098059+00:00,False
90,8,www.tarteel.io/media/90_8_929810589.wav,-1,N/A,N/A,N/A,,2018-08-08 08:30:33.395396+00:00,False
98,8,www.tarteel.io/media/98_8_4257361329.wav,-1,N/A,N/A,N/A,,2018-08-30 18:12:25.059235+00:00,False
51,8,www.tarteel.io/media/51_8_2932560929.wav,-1,N/A,N/A,N/A,,2018-08-30 20:51:24.822842+00:00,False
7,120,www.tarteel.io/media/7_120_636142631.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:17:43.518206+00:00,False
32,30,www.tarteel.io/media/32_30_497593748.wav,-1,N/A,N/A,N/A,,2018-08-29 07:46:18.721279+00:00,False
8,30,www.tarteel.io/media/8_30_2923096650.wav,-1,N/A,N/A,N/A,,2018-08-10 15:52:47.580819+00:00,False
28,14,www.tarteel.io/media/28_14_254981952.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 02:38:01.508645+00:00,False
75,33,www.tarteel.io/media/75_33_4010885154.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:45:36.897776+00:00,False
92,9,www.tarteel.io/media/92_9_2203502920.wav,19,PS,male,notsure,discrete,2018-11-23 21:59:19.643309+00:00,False
31,8,www.tarteel.io/media/31_8_1881467380.wav,-1,N/A,N/A,N/A,discrete,2018-12-01 21:48:34.043952+00:00,False
114,3,www.tarteel.io/media/114_3_2907323251.wav,-1,N/A,N/A,N/A,continuous,2018-12-12 02:01:40.769208+00:00,False
56,14,www.tarteel.io/media/56_14_2585276669.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 15:40:36.619810+00:00,False
9,115,www.tarteel.io/media/9_115_2654236929.wav,19,US,male,notsure,discrete,2018-12-02 09:42:06.383319+00:00,False
84,12,www.tarteel.io/media/84_12_2229790462.wav,-1,N/A,N/A,N/A,,2018-08-10 15:52:51.288196+00:00,False
2,43,www.tarteel.io/media/2_43_2246510656.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:52:07.028180+00:00,False
64,16,www.tarteel.io/media/64_16_2519597971.wav,-1,N/A,N/A,N/A,continuous,2018-12-01 23:47:09.966148+00:00,False
36,29,www.tarteel.io/media/36_29_1725148909.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 13:18:36.729528+00:00,False
54,34,www.tarteel.io/media/54_34_579469571.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:21:13.010267+00:00,False
114,5,www.tarteel.io/media/114_5_104789913.wav,-1,N/A,N/A,N/A,discrete,2018-10-12 18:08:37.725057+00:00,False
79,7,www.tarteel.io/media/79_7_742997058.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 22:08:42.252807+00:00,False
2,104,www.tarteel.io/media/2_104_2681496323.wav,-1,N/A,N/A,N/A,discrete,2018-11-26 02:17:41.987627+00:00,False
22,75,www.tarteel.io/media/22_75_1737634190.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 02:17:08.137083+00:00,False
2,12,www.tarteel.io/media/2_12_3667863723.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 08:31:59.714522+00:00,False
18,108,www.tarteel.io/media/18_108_704671219.wav,-1,N/A,N/A,N/A,continuous,2018-10-07 19:53:33.798874+00:00,False
32,8,www.tarteel.io/media/32_8_1189634094.wav,-1,N/A,N/A,N/A,,2018-08-29 01:42:10.288524+00:00,False
5,63,www.tarteel.io/media/5_63_763787940.wav,-1,N/A,N/A,N/A,discrete,2018-10-14 07:23:31.097547+00:00,False
4,102,www.tarteel.io/media/4_102_286988582.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 23:51:53.160448+00:00,False
75,22,www.tarteel.io/media/75_22_1309111686.wav,-1,N/A,N/A,N/A,continuous,2018-11-01 14:51:42.613450+00:00,False
18,95,www.tarteel.io/media/18_95_1196740741.wav,-1,N/A,N/A,N/A,continuous,2018-10-07 19:51:26.161124+00:00,False
43,37,www.tarteel.io/media/43_37_4181158315.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:34:19.706949+00:00,False
59,22,www.tarteel.io/media/59_22_3571819529.wav,-1,N/A,N/A,N/A,,2018-08-30 22:44:26.247155+00:00,False
26,226,www.tarteel.io/media/26_226_1545725767.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 07:04:06.977093+00:00,False
33,63,www.tarteel.io/media/33_63_1607639560.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 20:58:29.766544+00:00,False
36,81,www.tarteel.io/media/36_81_2000994217.wav,-1,N/A,N/A,N/A,continuous,2018-11-08 12:48:57.797092+00:00,False
19,82,www.tarteel.io/media/19_82_895571035.wav,-1,N/A,N/A,N/A,continuous,2018-10-07 20:08:22.154709+00:00,False
11,119,www.tarteel.io/media/11_119_2599028360.wav,19,US,male,Hafs,continuous,2018-11-28 22:36:18.403772+00:00,False
21,50,www.tarteel.io/media/21_50_1687700611.wav,-1,N/A,N/A,N/A,discrete,2018-10-20 19:06:10.406585+00:00,False
3,34,www.tarteel.io/media/3_34_4143013720.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 14:43:35.500340+00:00,False
17,18,www.tarteel.io/media/17_18_3789999472.wav,-1,N/A,N/A,N/A,,2018-09-01 20:23:46.380362+00:00,False
18,15,www.tarteel.io/media/18_15_204401295.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:11:29.920941+00:00,False
62,5,www.tarteel.io/media/62_5_696526280.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 07:44:26.153467+00:00,False
67,12,www.tarteel.io/media/67_12_2966478343.wav,-1,N/A,N/A,N/A,continuous,2018-11-07 02:30:46.403769+00:00,False
69,17,www.tarteel.io/media/69_17_1517014358.wav,13,BD,male,Hafs,continuous,2018-12-10 12:13:05.273343+00:00,False
96,1,www.tarteel.io/media/96_1_2819168639.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 20:04:51.091110+00:00,False
40,12,www.tarteel.io/media/40_12_2692610638.wav,-1,N/A,N/A,N/A,discrete,2018-12-08 20:35:09.228423+00:00,False
26,209,www.tarteel.io/media/26_209_3174616013.wav,-1,N/A,N/A,N/A,continuous,2018-12-11 17:05:26.669864+00:00,False
32,23,www.tarteel.io/media/32_23_314087562.wav,-1,N/A,N/A,N/A,,2018-09-02 03:24:42.203126+00:00,False
47,29,www.tarteel.io/media/47_29_371197552.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 04:44:13.587916+00:00,False
6,149,www.tarteel.io/media/6_149_3499648258.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 14:59:56.500333+00:00,False
21,108,www.tarteel.io/media/21_108_2652518807.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 02:01:58.964832+00:00,False
23,11,www.tarteel.io/media/23_11_1831195968.wav,13-18,BD,male,Hafs,continuous,2018-11-24 00:39:10.741143+00:00,False
54,40,www.tarteel.io/media/54_40_4189828645.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:25:35.497257+00:00,False
21,102,www.tarteel.io/media/21_102_1397106293.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 02:01:19.041424+00:00,False
26,195,www.tarteel.io/media/26_195_3767270092.wav,-1,N/A,N/A,N/A,continuous,2018-12-15 03:57:18.449051+00:00,False
37,17,www.tarteel.io/media/37_17_693239738.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 12:39:24.805399+00:00,False
33,57,www.tarteel.io/media/33_57_3700222122.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 20:56:47.793217+00:00,False
105,1,www.tarteel.io/media/105_1_498119427.wav,13-18,PK,male,Hafs,continuous,2018-12-29 05:39:27.414705+00:00,False
93,4,www.tarteel.io/media/93_4_2342375590.wav,-1,N/A,N/A,N/A,,2018-08-24 05:59:11.632733+00:00,False
51,44,www.tarteel.io/media/51_44_17545368.wav,-1,N/A,N/A,N/A,continuous,2018-09-23 21:22:22.039496+00:00,False
35,11,www.tarteel.io/media/35_11_2710101248.wav,36,Other,male,Hafs,continuous,2018-11-19 03:49:11.197892+00:00,False
88,26,www.tarteel.io/media/88_26_3193730600.wav,-1,N/A,N/A,N/A,continuous,2018-10-19 14:51:17.697982+00:00,False
54,24,www.tarteel.io/media/54_24_2470074921.wav,-1,N/A,N/A,N/A,continuous,2018-10-03 07:25:59.311741+00:00,False
1,1,www.tarteel.io/media/1_1_2374814919.wav,19,MA,female,notsure,continuous,2018-12-01 21:36:58.981034+00:00,False
71,24,www.tarteel.io/media/71_24_927416859.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:24:12.812886+00:00,False
85,13,www.tarteel.io/media/85_13_1234600562.wav,-1,N/A,N/A,N/A,continuous,2018-11-10 23:50:25.957452+00:00,False
1,2,www.tarteel.io/media/1_2_3671905585.wav,-1,N/A,N/A,N/A,continuous,2018-12-01 21:45:20.047047+00:00,False
74,51,www.tarteel.io/media/74_51_950369213.wav,-1,N/A,N/A,N/A,,2018-08-30 09:42:29.787378+00:00,False
52,29,www.tarteel.io/media/52_29_2482470792.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:09:52.403090+00:00,False
35,31,www.tarteel.io/media/35_31_1440343337.wav,-1,N/A,N/A,N/A,discrete,2018-10-19 14:36:13.002337+00:00,False
24,29,www.tarteel.io/media/24_29_2628550875.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 05:51:43.001370+00:00,False
79,27,www.tarteel.io/media/79_27_1842606849.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 02:46:05.179861+00:00,False
18,12,www.tarteel.io/media/18_12_968188423.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 13:08:05.740384+00:00,False
42,18,www.tarteel.io/media/42_18_3258415382.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 00:37:04.505219+00:00,False
67,27,www.tarteel.io/media/67_27_2901163447.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:05:43.990010+00:00,False
20,67,www.tarteel.io/media/20_67_2874279980.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:40:49.092933+00:00,False
56,71,www.tarteel.io/media/56_71_3510022242.wav,-1,N/A,N/A,N/A,continuous,2018-09-22 15:26:37.811144+00:00,False
52,19,www.tarteel.io/media/52_19_3021889316.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:07:08.718034+00:00,False
18,2,www.tarteel.io/media/18_2_4181048591.wav,13-18,PK,female,hafs,continuous,2018-12-21 18:07:21.854805+00:00,False
44,33,www.tarteel.io/media/44_33_720073021.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 03:33:02.944673+00:00,False
23,73,www.tarteel.io/media/23_73_4281290985.wav,26,EG,male,Hafs,discrete,2018-11-25 05:51:05.419237+00:00,False
3,57,www.tarteel.io/media/3_57_192334787.wav,-1,N/A,N/A,N/A,discrete,2018-12-22 17:46:50.330577+00:00,False
36,18,www.tarteel.io/media/36_18_403122260.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 21:42:20.176404+00:00,False
53,14,www.tarteel.io/media/53_14_2777409518.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 21:02:27.120077+00:00,False
4,146,www.tarteel.io/media/4_146_1424471281.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 21:54:08.194355+00:00,False
9,52,www.tarteel.io/media/9_52_1800411864.wav,19,US,male,Hafs,continuous,2018-11-26 22:17:12.084992+00:00,False
26,220,www.tarteel.io/media/26_220_682201602.wav,-1,N/A,N/A,N/A,continuous,2018-12-10 11:27:13.725172+00:00,False
4,6,www.tarteel.io/media/4_6_4268177558.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 02:13:26.159733+00:00,False
36,68,www.tarteel.io/media/36_68_98593157.wav,13-18,PK,female,hafs,continuous,2018-12-23 18:21:04.523995+00:00,False
36,30,www.tarteel.io/media/36_30_3664665609.wav,-1,N/A,N/A,N/A,continuous,2018-11-13 14:20:26.525033+00:00,False
72,4,www.tarteel.io/media/72_4_163381174.wav,-1,N/A,N/A,N/A,,2018-08-30 14:12:14.599574+00:00,False
53,37,www.tarteel.io/media/53_37_2485937719.wav,-1,N/A,N/A,N/A,discrete,2018-10-19 13:30:35.898193+00:00,False
52,46,www.tarteel.io/media/52_46_4065956042.wav,-1,N/A,N/A,N/A,discrete,2018-09-12 17:23:43.955971+00:00,False
78,8,www.tarteel.io/media/78_8_2300570460.wav,-1,N/A,N/A,N/A,discrete,2018-11-27 22:01:42.242344+00:00,False
4,93,www.tarteel.io/media/4_93_1543760334.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 21:11:28.182488+00:00,False
8,8,www.tarteel.io/media/8_8_1026626187.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:35:07.156190+00:00,False
5,51,www.tarteel.io/media/5_51_609225133.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:45:11.583005+00:00,False
21,87,www.tarteel.io/media/21_87_3650527858.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:59:40.172014+00:00,False
7,12,www.tarteel.io/media/7_12_2816776543.wav,-1,N/A,N/A,N/A,continuous,2018-10-09 20:05:37.393200+00:00,False
67,17,www.tarteel.io/media/67_17_1650029523.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:35:30.817698+00:00,False
6,83,www.tarteel.io/media/6_83_2104253589.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 23:42:05.488657+00:00,False
62,9,www.tarteel.io/media/62_9_2406745108.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 23:02:54.558061+00:00,False
19,86,www.tarteel.io/media/19_86_793134480.wav,-1,N/A,N/A,N/A,continuous,2018-10-07 20:08:47.906510+00:00,False
44,22,www.tarteel.io/media/44_22_423205348.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 03:32:00.478572+00:00,False
34,20,www.tarteel.io/media/34_20_3097418650.wav,-1,N/A,N/A,N/A,discrete,2018-11-28 10:36:06.907812+00:00,False
20,123,www.tarteel.io/media/20_123_3372506272.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:47:47.946613+00:00,False
4,92,www.tarteel.io/media/4_92_859790221.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 23:46:56.099479+00:00,False
101,7,www.tarteel.io/media/101_7_2947002657.wav,-1,N/A,N/A,N/A,discrete,2018-11-01 03:34:40.345447+00:00,False
17,61,www.tarteel.io/media/17_61_861328598.wav,-1,N/A,N/A,N/A,,2018-09-02 18:36:41.789476+00:00,False
12,101,www.tarteel.io/media/12_101_4111764424.wav,-1,N/A,N/A,N/A,continuous,2018-12-06 04:38:50.373412+00:00,False
54,49,www.tarteel.io/media/54_49_3953636422.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:22:46.198279+00:00,False
73,9,www.tarteel.io/media/73_9_3756298891.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:31:45.971793+00:00,False
18,6,www.tarteel.io/media/18_6_2613842653.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:50:22.502835+00:00,False
56,27,www.tarteel.io/media/56_27_3877028637.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 07:03:22.889341+00:00,False
64,5,www.tarteel.io/media/64_5_2548385973.wav,-1,N/A,N/A,N/A,continuous,2018-09-30 11:21:54.398183+00:00,False
44,36,www.tarteel.io/media/44_36_851119540.wav,-1,N/A,N/A,N/A,continuous,2018-09-09 02:10:58.547978+00:00,False
21,39,www.tarteel.io/media/21_39_1873910738.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:53:39.704618+00:00,False
3,138,www.tarteel.io/media/3_138_3250558571.wav,-1,N/A,N/A,N/A,continuous,2018-11-26 07:17:46.395899+00:00,False
32,14,www.tarteel.io/media/32_14_1319031908.wav,-1,N/A,N/A,N/A,,2018-09-02 03:21:16.298817+00:00,False
53,2,www.tarteel.io/media/53_2_2134425806.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:11:59.511908+00:00,False
54,28,www.tarteel.io/media/54_28_3744272417.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:24:12.896740+00:00,False
27,74,www.tarteel.io/media/27_74_680237059.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 03:39:46.469568+00:00,False
36,28,www.tarteel.io/media/36_28_1252358083.wav,-1,N/A,N/A,N/A,,2018-08-30 16:10:52.289458+00:00,False
25,19,www.tarteel.io/media/25_19_3431711557.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 02:01:50.733584+00:00,False
89,27,www.tarteel.io/media/89_27_846827600.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:57:23.103370+00:00,False
54,11,www.tarteel.io/media/54_11_388551051.wav,-1,N/A,N/A,N/A,discrete,2018-12-07 17:05:38.336069+00:00,False
3,72,www.tarteel.io/media/3_72_1021172805.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 09:23:29.143123+00:00,False
